date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2016-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.25,0.97
2016-02-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.93,0.26
2016-02-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,17.88,0.95
2016-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,23,1.22
2016-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,16.38,0.87
2016-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,14,0.74
2016-02-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.62,0.19
2016-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.25,0.28
2016-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.25,0.92
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.1,0.73
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.23
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.63
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,15.08,0.84
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,14.8,0.83
2016-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.4,1.03
2016-03-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.7,0.65
2016-03-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,17.2,0.96
2016-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.28
2016-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.23
2016-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,16.2,0.91
2016-03-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.32,0.24
2016-03-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.54,0.31
2016-03-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.58,0.98
2016-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.13,0.75
2016-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21.25,1.21
2016-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.64
2016-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,15,0.85
2016-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.38,1.05
2016-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.38,0.31
2016-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.63,0.66
2016-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,15.5,0.88
2016-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.28
2016-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.25
2016-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,16,0.91
2016-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17,0.97
2016-04-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.26
2016-04-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.5,0.31
2016-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13,0.71
2016-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.15
2016-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.61
2016-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.25,1
2016-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.33,0.29
2016-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.5,0.63
2016-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,15,0.82
2016-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.27
2016-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,17,0.93
2016-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.38,0.95
2016-05-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.25
2016-05-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.5,0.3
2016-05-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,16.5,0.9
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,12.94,0.68
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.11
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.59
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,15.42,0.82
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,15.2,0.8
2016-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,19.2,1.02
2016-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.42,0.29
2016-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.6,0.61
2016-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,16.2,0.86
2016-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.26
2016-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.16
2016-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,15.8,0.84
2016-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.7,0.94
2016-06-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.25,0.22
2016-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.7,0.3
2016-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.1,0.9
2016-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.13
2016-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.6
2016-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,16.5,0.89
2016-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,20.25,1.09
2016-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.35,0.29
2016-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,17,0.91
2016-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.27
2016-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.18
2016-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,0.75
2016-07-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18,0.97
2016-07-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4,0.21
2016-07-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,6.05,0.33
2016-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.2,0.73
2016-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.62
2016-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,16.72,0.93
2016-08-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,21.8,1.21
2016-08-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.36,0.3
2016-08-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,16.9,0.94
2016-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,17.9,0.99
2016-08-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,21.3,1.18
2016-08-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.12,0.23
2016-08-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,6.08,0.34
2016-08-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,19.84,1.1
2016-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.43,0.69
2016-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.09
2016-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.58
2016-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,17,0.88
2016-09-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22.25,1.15
2016-09-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.35,0.28
2016-09-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,12,0.62
2016-09-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,16.75,0.87
2016-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.3,0.27
2016-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22.25,1.15
2016-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,19.75,1.02
2016-09-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22,1.14
2016-09-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.2,0.22
2016-09-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,6.5,0.34
2016-09-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,21.25,1.1
2016-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.53,0.71
2016-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.11
2016-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.59
2016-10-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,17,0.9
2016-10-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.3,0.28
2016-10-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,12,0.63
2016-10-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,15,0.79
2016-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.4,0.28
2016-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,22,1.16
2016-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,20,1.06
2016-10-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22,1.16
2016-10-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.2,0.22
2016-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.6,0.3
2016-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,20.25,1.07
2016-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,13.62,0.67
2016-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.04
2016-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.55
2016-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,16.2,0.8
2016-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22.8,1.13
2016-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.34,0.26
2016-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,12.2,0.6
2016-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,17.4,0.86
2016-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.16,0.25
2016-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,17.8,0.88
2016-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,21.6,1.07
2016-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,23,1.14
2016-11-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.24,0.21
2016-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.2,0.26
2016-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,20.4,1.01
2016-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,14,0.69
2016-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.03
2016-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.2,0.55
2016-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,17.85,0.88
2016-12-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,12.25,0.6
2016-12-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,17.25,0.85
2016-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.25
2016-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,15,0.74
2016-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,23,1.13
2016-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,24,1.18
2016-12-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.3,0.21
2016-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.15,0.25
2016-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22.5,1.11
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,15.45,0.71
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,0.97
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.6,0.54
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,17.88,0.83
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,17.9,0.83
2017-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,24.7,1.14
2017-01-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.35,0.25
2017-01-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,pulses and nuts,"Beans (black, Nayarit)",564,KG,actual,Wholesale,MXN,16.75,0.77
2017-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.25,0.24
2017-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,15,0.69
2017-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,24,1.11
2017-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,25,1.16
2017-01-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.4,0.2
2017-01-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.05,0.23
2017-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,16.38,0.81
2017-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.04
2017-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,12.62,0.62
2017-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,18.25,0.9
